blockchain,project,version,block_month,block_date,block_time,block_number,token_bought_symbol,token_sold_symbol,token_pair,token_bought_amount,token_sold_amount,token_bought_amount_raw,token_sold_amount_raw,amount_usd,token_bought_address,token_sold_address,taker,maker,project_contract_address,tx_hash,tx_from,tx_to,evt_index
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273678,LUSD,USDC,LUSD-USDC,0.02668360225,0.026561,26683602246004595,26561,0.02656878237,0xc40f949f8a4e094d1b49a23ea9241d289b7b2819,0x0b2c639c533813f4aa9d7837caf62653d097ff85,0x3ba3be0edb0b88df1f7cd6911f24fba34c992b9a,0x4f3da11c5cadf644ae023dbad01008a934c993e2,0x4f3da11c5cadf644ae023dbad01008a934c993e2,0xe75e625eb4d02942361553419984215cdeededd1bdaccaf246f3f0c19a396ab4,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,410
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273678,USDC,VELO,USDC-VELO,0.016704,0.2067492864,16704,206749286410313720,0.01670889427,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x9560e827af36c94d2ac33a39bce1fe78631088db,0x0493bf8b6dbb159ce2db2e0e8403e753abd1235b,0x8134a2fdc127549480865fb8e5a9e8a8a95a54c5,0x8134a2fdc127549480865fb8e5a9e8a8a95a54c5,0xe75e625eb4d02942361553419984215cdeededd1bdaccaf246f3f0c19a396ab4,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,244
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273678,WETH,VELO,VELO-WETH,0.00002621208294,0.8148587317,26212082939941,814858731739395961,0.06578446455,0x4200000000000000000000000000000000000006,0x9560e827af36c94d2ac33a39bce1fe78631088db,0xb81e1bcc468f2dadd554d51c0c813030bb539edf,0x58e6433a6903886e440ddf519ecc573c4046a6b2,0x58e6433a6903886e440ddf519ecc573c4046a6b2,0xa724ac3d5ea73aebc6fd86bb7edc775c149da3724b90f4286789e13497c04a38,0xbfec073d98defc97d1e66a141b35c68557e5fd61,0xb81e1bcc468f2dadd554d51c0c813030bb539edf,698
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273678,USDC,VELO,USDC-VELO,0.008454,0.1046395833,8454,104639583316913535,0.008456477022,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x9560e827af36c94d2ac33a39bce1fe78631088db,0x36e3c209b373b861c185ecdbb8b2ebdd98587bdb,0x8134a2fdc127549480865fb8e5a9e8a8a95a54c5,0x8134a2fdc127549480865fb8e5a9e8a8a95a54c5,0xe75e625eb4d02942361553419984215cdeededd1bdaccaf246f3f0c19a396ab4,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,491
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273678,USDC,VELO,USDC-VELO,0.004296,0.05314248378,4296,53142483780862165,0.004297258728,0x0b2c639c533813f4aa9d7837caf62653d097ff85,0x9560e827af36c94d2ac33a39bce1fe78631088db,0xf4f2657ae744354baca871e56775e5083f7276ab,0xa0a215de234276cac1b844fd58901351a50fec8a,0xa0a215de234276cac1b844fd58901351a50fec8a,0xe75e625eb4d02942361553419984215cdeededd1bdaccaf246f3f0c19a396ab4,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,374
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273678,WETH,USDC,USDC-WETH,0.0000265040288,0.066672,26504028799247,66672,0.06651716108,0x4200000000000000000000000000000000000006,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x9e4342660e95568956fe51f9aa6273b16d3f6b26,0x0493bf8b6dbb159ce2db2e0e8403e753abd1235b,0x0493bf8b6dbb159ce2db2e0e8403e753abd1235b,0xe75e625eb4d02942361553419984215cdeededd1bdaccaf246f3f0c19a396ab4,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,448
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273678,WETH,USDC,USDC-WETH,0.000001708872702,0.004296,1708872702282,4296,0.004288757821,0x4200000000000000000000000000000000000006,0x0b2c639c533813f4aa9d7837caf62653d097ff85,0x3ba3be0edb0b88df1f7cd6911f24fba34c992b9a,0xf4f2657ae744354baca871e56775e5083f7276ab,0xf4f2657ae744354baca871e56775e5083f7276ab,0xe75e625eb4d02942361553419984215cdeededd1bdaccaf246f3f0c19a396ab4,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,379
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273678,WETH,VELO,VELO-WETH,0.000001276095829,0.03967016282,1276095828973,39670162824784001,0.003202617702,0x4200000000000000000000000000000000000006,0x9560e827af36c94d2ac33a39bce1fe78631088db,0xfe9b1bf800978ad8f4fe564dfce786f8398382da,0x58e6433a6903886e440ddf519ecc573c4046a6b2,0x58e6433a6903886e440ddf519ecc573c4046a6b2,0xe75e625eb4d02942361553419984215cdeededd1bdaccaf246f3f0c19a396ab4,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,573
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273678,USDC,VELO,USDC-VELO,0.007719,0.09547413355,7719,95474133549830131,0.007721261667,0x0b2c639c533813f4aa9d7837caf62653d097ff85,0x9560e827af36c94d2ac33a39bce1fe78631088db,0xf4f2657ae744354baca871e56775e5083f7276ab,0xa0a215de234276cac1b844fd58901351a50fec8a,0xa0a215de234276cac1b844fd58901351a50fec8a,0xe75e625eb4d02942361553419984215cdeededd1bdaccaf246f3f0c19a396ab4,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,321
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273678,WETH,USDC,USDC-WETH,0.00002208620269,0.055558,22086202692333,55558,0.0554297429,0x4200000000000000000000000000000000000006,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0xf3c45b45223df6071a478851b9c17e0630fdf535,0x0493bf8b6dbb159ce2db2e0e8403e753abd1235b,0x0493bf8b6dbb159ce2db2e0e8403e753abd1235b,0xe75e625eb4d02942361553419984215cdeededd1bdaccaf246f3f0c19a396ab4,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,185
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273678,alUSD,USDC,alUSD-USDC,0.1070398654,0.105768,107039865367936563,105768,0.10579899,0xcb8fa9a76b8e203d8c3797bf438d8fb81ea3326a,0x0b2c639c533813f4aa9d7837caf62653d097ff85,0x9e2d692cde9e5b4087a3c5ca02e0662001286dcd,0x124d69daeda338b1b31ffc8e429e39c9a991164e,0x124d69daeda338b1b31ffc8e429e39c9a991164e,0xe75e625eb4d02942361553419984215cdeededd1bdaccaf246f3f0c19a396ab4,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,303
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273678,WETH,VELO,VELO-WETH,7.28E-07,0.02262639399,727837884426,22626393990032143,0.001826654739,0x4200000000000000000000000000000000000006,0x9560e827af36c94d2ac33a39bce1fe78631088db,0x320bb8f14d57c76ad3c01efefc7c7c830a6829e1,0x58e6433a6903886e440ddf519ecc573c4046a6b2,0x58e6433a6903886e440ddf519ecc573c4046a6b2,0xe75e625eb4d02942361553419984215cdeededd1bdaccaf246f3f0c19a396ab4,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,481
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273678,USDC,VELO,USDC-VELO,0.024309,0.3006515544,24309,300651554368002437,0.02431612254,0x0b2c639c533813f4aa9d7837caf62653d097ff85,0x9560e827af36c94d2ac33a39bce1fe78631088db,0xe8309787a1a79461205644aec92d0149a4a95361,0xa0a215de234276cac1b844fd58901351a50fec8a,0xa0a215de234276cac1b844fd58901351a50fec8a,0xe75e625eb4d02942361553419984215cdeededd1bdaccaf246f3f0c19a396ab4,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,546
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273678,EXA,WETH,EXA-WETH,0.193752766,0.00002208620269,193752766036551828,22086202692333,0.0554297429,0x1e925de1c68ef83bd98ee3e130ef14a50309c01b,0x4200000000000000000000000000000000000006,0x5aac0a5039c8d0ca985829a8a4de3d1020b36298,0xf3c45b45223df6071a478851b9c17e0630fdf535,0xf3c45b45223df6071a478851b9c17e0630fdf535,0xe75e625eb4d02942361553419984215cdeededd1bdaccaf246f3f0c19a396ab4,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,190
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273678,USDC,VELO,USDC-VELO,0.022816,0.2821873317,22816,282187331721643957,0.02282268509,0x0b2c639c533813f4aa9d7837caf62653d097ff85,0x9560e827af36c94d2ac33a39bce1fe78631088db,0x4f3da11c5cadf644ae023dbad01008a934c993e2,0xa0a215de234276cac1b844fd58901351a50fec8a,0xa0a215de234276cac1b844fd58901351a50fec8a,0xe75e625eb4d02942361553419984215cdeededd1bdaccaf246f3f0c19a396ab4,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,632
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273678,WETH,USDC,USDC-WETH,0.000002027113964,0.005099,2027113963930,5099,0.005087447915,0x4200000000000000000000000000000000000006,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x47f3864dca71812853bd5b35b6c9e1705c3dae2e,0x0493bf8b6dbb159ce2db2e0e8403e753abd1235b,0x0493bf8b6dbb159ce2db2e0e8403e753abd1235b,0xe75e625eb4d02942361553419984215cdeededd1bdaccaf246f3f0c19a396ab4,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,525
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273678,KWENTA,WETH,KWENTA-WETH,0.0005481661335,0.000006640365651,548166133495318,6640365650986,0.01666532567,0x920cf626a271321c151d027030d5d08af699456b,0x4200000000000000000000000000000000000006,0x273102b841380c22e1e1b2ea087873a90abf2e1b,0x8f47041adbef5bf321c9f63a0660326614ab6b60,0x8f47041adbef5bf321c9f63a0660326614ab6b60,0xe75e625eb4d02942361553419984215cdeededd1bdaccaf246f3f0c19a396ab4,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,254
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273678,USDC,USDC,USDC-USDC,0.008449,0.008454,8449,8454,0.008451475557,0x0b2c639c533813f4aa9d7837caf62653d097ff85,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x320bb8f14d57c76ad3c01efefc7c7c830a6829e1,0x36e3c209b373b861c185ecdbb8b2ebdd98587bdb,0x36e3c209b373b861c185ecdbb8b2ebdd98587bdb,0xe75e625eb4d02942361553419984215cdeededd1bdaccaf246f3f0c19a396ab4,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,496
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273678,USDC,VELO,USDC-VELO,0.003506,0.04340592753,3506,43405927533657024,0.003507027258,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x9560e827af36c94d2ac33a39bce1fe78631088db,0x0493bf8b6dbb159ce2db2e0e8403e753abd1235b,0x8134a2fdc127549480865fb8e5a9e8a8a95a54c5,0x8134a2fdc127549480865fb8e5a9e8a8a95a54c5,0xe75e625eb4d02942361553419984215cdeededd1bdaccaf246f3f0c19a396ab4,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,218
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273678,USDC,VELO,USDC-VELO,0.105768,1.308095834,105768,1308095833998193503,0.10579899,0x0b2c639c533813f4aa9d7837caf62653d097ff85,0x9560e827af36c94d2ac33a39bce1fe78631088db,0x124d69daeda338b1b31ffc8e429e39c9a991164e,0xa0a215de234276cac1b844fd58901351a50fec8a,0xa0a215de234276cac1b844fd58901351a50fec8a,0xe75e625eb4d02942361553419984215cdeededd1bdaccaf246f3f0c19a396ab4,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,298
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273678,WETH,USDC,USDC-WETH,0.000005564604674,0.013997,5564604674228,13997,0.01396548835,0x4200000000000000000000000000000000000006,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x9e4342660e95568956fe51f9aa6273b16d3f6b26,0x0493bf8b6dbb159ce2db2e0e8403e753abd1235b,0x0493bf8b6dbb159ce2db2e0e8403e753abd1235b,0xe75e625eb4d02942361553419984215cdeededd1bdaccaf246f3f0c19a396ab4,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,433
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273678,USDC,USDC,USDC-USDC,0.013208,0.013215,13208,13215,0.01321186994,0x0b2c639c533813f4aa9d7837caf62653d097ff85,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0xfe9b1bf800978ad8f4fe564dfce786f8398382da,0x36e3c209b373b861c185ecdbb8b2ebdd98587bdb,0x36e3c209b373b861c185ecdbb8b2ebdd98587bdb,0xe75e625eb4d02942361553419984215cdeededd1bdaccaf246f3f0c19a396ab4,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,588
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273678,fBOMB,WETH,fBOMB-WETH,0.9487875956,0.0000132097462,948787595572872890,13209746204686,0.03315250005,0x74ccbe53f77b08632ce0cb91d3a545bf6b8e0979,0x4200000000000000000000000000000000000006,0xb81e1bcc468f2dadd554d51c0c813030bb539edf,0x814e2d6e8f7477329bb6c196111a08464abe11dd,0x814e2d6e8f7477329bb6c196111a08464abe11dd,0xa724ac3d5ea73aebc6fd86bb7edc775c149da3724b90f4286789e13497c04a38,0xbfec073d98defc97d1e66a141b35c68557e5fd61,0xb81e1bcc468f2dadd554d51c0c813030bb539edf,705
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273678,WETH,USDC,USDC-WETH,0.00002650400796,0.066672,26504007955738,66672,0.06651710877,0x4200000000000000000000000000000000000006,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x6ed6df1c23c51cb7cc67a348cc8d9e6108ea3bfe,0x0493bf8b6dbb159ce2db2e0e8403e753abd1235b,0x0493bf8b6dbb159ce2db2e0e8403e753abd1235b,0xe75e625eb4d02942361553419984215cdeededd1bdaccaf246f3f0c19a396ab4,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,459
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273678,HAI,LUSD,HAI-LUSD,0.0134249028,0.01443837377,13424902801639889,14438373774086485,0.01440314414,0x10398abc267496e49106b07dd6be13364d10dc71,0xc40f949f8a4e094d1b49a23ea9241d289b7b2819,0x3ba3be0edb0b88df1f7cd6911f24fba34c992b9a,0x588f26d5befe74dc61694a7b36227c0e0c52c0f9,0x588f26d5befe74dc61694a7b36227c0e0c52c0f9,0xe75e625eb4d02942361553419984215cdeededd1bdaccaf246f3f0c19a396ab4,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,399
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273678,WETH,USDC,USDC-WETH,0.000005216528499,0.013122,5216528499185,13122,0.01309192157,0x4200000000000000000000000000000000000006,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x01087c3419cdf589b55c086aaf006d5d8e54f7a1,0x0493bf8b6dbb159ce2db2e0e8403e753abd1235b,0x0493bf8b6dbb159ce2db2e0e8403e753abd1235b,0xe75e625eb4d02942361553419984215cdeededd1bdaccaf246f3f0c19a396ab4,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,148
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273678,sUSD,USDC,sUSD-USDC,0.04738044423,0.047459,47380444233893048,47459,0.04743829576,0x8c6f28f2f1a3c87f0f938b96d27520d9751ec8d9,0x0b2c639c533813f4aa9d7837caf62653d097ff85,0x2ccc0d65dca05a1eebfb437efcb524772ce72f19,0xbc26519f936a90e78fe2c9aa2a03cc208f041234,0xbc26519f936a90e78fe2c9aa2a03cc208f041234,0xe75e625eb4d02942361553419984215cdeededd1bdaccaf246f3f0c19a396ab4,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,357
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273678,WETH,USDC,USDC-WETH,0.000001393942936,0.003506,1393942936054,3506,0.003498378587,0x4200000000000000000000000000000000000006,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x273102b841380c22e1e1b2ea087873a90abf2e1b,0x0493bf8b6dbb159ce2db2e0e8403e753abd1235b,0x0493bf8b6dbb159ce2db2e0e8403e753abd1235b,0xe75e625eb4d02942361553419984215cdeededd1bdaccaf246f3f0c19a396ab4,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,223
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273678,WETH,USDC,USDC-WETH,0.000003069907902,0.007719,3069907902202,7719,0.007704547862,0x4200000000000000000000000000000000000006,0x0b2c639c533813f4aa9d7837caf62653d097ff85,0x2ccc0d65dca05a1eebfb437efcb524772ce72f19,0xf4f2657ae744354baca871e56775e5083f7276ab,0xf4f2657ae744354baca871e56775e5083f7276ab,0xe75e625eb4d02942361553419984215cdeededd1bdaccaf246f3f0c19a396ab4,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,326
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273678,WETH,USDC,USDC-WETH,0.000006640365651,0.016704,6640365650986,16704,0.01666532567,0x4200000000000000000000000000000000000006,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x8f47041adbef5bf321c9f63a0660326614ab6b60,0x0493bf8b6dbb159ce2db2e0e8403e753abd1235b,0x0493bf8b6dbb159ce2db2e0e8403e753abd1235b,0xe75e625eb4d02942361553419984215cdeededd1bdaccaf246f3f0c19a396ab4,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,249
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273678,OP,VELO,OP-VELO,0.01464375077,0.2821873317,14643750773669413,282187331721643958,0.02299068871,0x4200000000000000000000000000000000000042,0x9560e827af36c94d2ac33a39bce1fe78631088db,0xf4638dc488f9c826dc40250515592e678e447238,0xe9581d0f1a628b038fc8b2a7f5a7d904f0e2f937,0xe9581d0f1a628b038fc8b2a7f5a7d904f0e2f937,0xe75e625eb4d02942361553419984215cdeededd1bdaccaf246f3f0c19a396ab4,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,648
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273678,KUJI,VELO,KUJI-VELO,0.023403,0.1192485446,23403,119248544591176772,0.009617345835,0x3a18dcc9745edcd1ef33ecb93b0b6eba5671e7ca,0x9560e827af36c94d2ac33a39bce1fe78631088db,0x8ec1904027d17fa451bb5c825e763335c586add6,0x18c830f6a32a06cf2ac4262e977a096f12bdab8d,0x18c830f6a32a06cf2ac4262e977a096f12bdab8d,0xe75e625eb4d02942361553419984215cdeededd1bdaccaf246f3f0c19a396ab4,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,680
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273678,USDC,VELO,USDC-VELO,0.00896,0.110906591,8960,110906591009182144,0.00896262528,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x9560e827af36c94d2ac33a39bce1fe78631088db,0x320bb8f14d57c76ad3c01efefc7c7c830a6829e1,0x8134a2fdc127549480865fb8e5a9e8a8a95a54c5,0x8134a2fdc127549480865fb8e5a9e8a8a95a54c5,0xe75e625eb4d02942361553419984215cdeededd1bdaccaf246f3f0c19a396ab4,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,502
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273678,USDC,VELO,USDC-VELO,0.017317,0.2143393943,17317,214339394317934349,0.01732207388,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x9560e827af36c94d2ac33a39bce1fe78631088db,0x36e3c209b373b861c185ecdbb8b2ebdd98587bdb,0x8134a2fdc127549480865fb8e5a9e8a8a95a54c5,0x8134a2fdc127549480865fb8e5a9e8a8a95a54c5,0xe75e625eb4d02942361553419984215cdeededd1bdaccaf246f3f0c19a396ab4,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,594
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273678,HAI,LUSD,HAI-LUSD,0.02131255799,0.02292148361,21312557989046682,22921483613472005,0.02286555519,0x10398abc267496e49106b07dd6be13364d10dc71,0xc40f949f8a4e094d1b49a23ea9241d289b7b2819,0xc0eccd91cb427fd85401979340b911e476cad8c1,0x588f26d5befe74dc61694a7b36227c0e0c52c0f9,0x588f26d5befe74dc61694a7b36227c0e0c52c0f9,0xe75e625eb4d02942361553419984215cdeededd1bdaccaf246f3f0c19a396ab4,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,642
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273678,USDC,VELO,USDC-VELO,0.026081,0.3225603921,26081,322560392064936250,0.02608864173,0x0b2c639c533813f4aa9d7837caf62653d097ff85,0x9560e827af36c94d2ac33a39bce1fe78631088db,0xbc26519f936a90e78fe2c9aa2a03cc208f041234,0xa0a215de234276cac1b844fd58901351a50fec8a,0xa0a215de234276cac1b844fd58901351a50fec8a,0xe75e625eb4d02942361553419984215cdeededd1bdaccaf246f3f0c19a396ab4,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,336
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273678,USDC,VELO,USDC-VELO,0.011664,0.1443681253,11664,144368125283243997,0.01166741755,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x9560e827af36c94d2ac33a39bce1fe78631088db,0x0493bf8b6dbb159ce2db2e0e8403e753abd1235b,0x8134a2fdc127549480865fb8e5a9e8a8a95a54c5,0x8134a2fdc127549480865fb8e5a9e8a8a95a54c5,0xe75e625eb4d02942361553419984215cdeededd1bdaccaf246f3f0c19a396ab4,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,165
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273678,USDC,VELO,USDC-VELO,0.013997,0.1732490526,13997,173249052615604008,0.01400110112,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x9560e827af36c94d2ac33a39bce1fe78631088db,0x0493bf8b6dbb159ce2db2e0e8403e753abd1235b,0x8134a2fdc127549480865fb8e5a9e8a8a95a54c5,0x8134a2fdc127549480865fb8e5a9e8a8a95a54c5,0xe75e625eb4d02942361553419984215cdeededd1bdaccaf246f3f0c19a396ab4,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,428
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273678,WETH,USDC,USDC-WETH,0.0000084649856,0.021284,8464985600140,21284,0.02124457436,0x4200000000000000000000000000000000000006,0x0b2c639c533813f4aa9d7837caf62653d097ff85,0x9e2d692cde9e5b4087a3c5ca02e0662001286dcd,0xf4f2657ae744354baca871e56775e5083f7276ab,0xf4f2657ae744354baca871e56775e5083f7276ab,0xe75e625eb4d02942361553419984215cdeededd1bdaccaf246f3f0c19a396ab4,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,277
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273678,USDC,VELO,USDC-VELO,0.013122,0.1624155377,13122,162415537652842967,0.01312584475,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x9560e827af36c94d2ac33a39bce1fe78631088db,0x0493bf8b6dbb159ce2db2e0e8403e753abd1235b,0x8134a2fdc127549480865fb8e5a9e8a8a95a54c5,0x8134a2fdc127549480865fb8e5a9e8a8a95a54c5,0xe75e625eb4d02942361553419984215cdeededd1bdaccaf246f3f0c19a396ab4,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,143
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273678,mooBIFI,WETH,mooBIFI-WETH,0.0002132733204,0.00002650400796,213273320368424,26504007955738,0.06651710877,0xc55e93c62874d8100dbd2dfe307edc1036ad5434,0x4200000000000000000000000000000000000006,0x9e4342660e95568956fe51f9aa6273b16d3f6b26,0x6ed6df1c23c51cb7cc67a348cc8d9e6108ea3bfe,0x6ed6df1c23c51cb7cc67a348cc8d9e6108ea3bfe,0xe75e625eb4d02942361553419984215cdeededd1bdaccaf246f3f0c19a396ab4,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,464
